Date,Close,High,Low,Open,Volume
2021-03-22,2767.4150390625,2850.9596440153305,2767.4150390625,2819.630417158019,115979200
2021-03-23,2788.30126953125,2819.630497278792,2767.4151176995556,2819.630497278792,97289600
2021-03-24,2775.45947265625,2818.657285460238,2764.660019455253,2807.857832259241,115254200
2021-03-25,2764.659912109375,2797.0582704544067,2732.2615537643433,2786.2588176727295,71666600
2021-03-26,2775.45947265625,2797.058379058244,2743.061113053259,2786.258925857247,84478000
2021-03-29,2753.860107421875,2807.857364430147,2753.860107421875,2764.659558823529,79520400
2021-03-30,2732.261474609375,2775.459284484622,2710.6625696717515,2764.65983201581,41180600
2021-03-31,2656.665283203125,2732.261449798336,2645.8658308323807,2699.863092686103,159155800
2021-04-01,2678.26416015625,2732.261421449723,2656.6652556388613,2699.863064673639,77715200
2021-04-05,2689.063720703125,2721.4620787838853,2678.2642680095382,2721.4620787838853,39468400
2021-04-06,2710.66259765625,2721.4620502365538,2656.6653347547312,2689.0636924956425,29650600
2021-04-07,2732.261474609375,2732.261474609375,2699.8631172029395,2721.462022140563,46420200
2021-04-08,2710.66259765625,2753.8604079774655,2678.2642399153387,2699.8631450759462,88449600
2021-04-09,2797.05810546875,2829.456461902751,2732.261392600748,2753.860296890082,126420200
2021-04-12,2721.462158203125,2807.8577822730654,2710.6627051943824,2775.459423246838,48429000
2021-04-13,2721.462158203125,2743.06106422061,2678.264346168155,2678.264346168155,76327000
2021-04-14,2732.261474609375,2764.65983201581,2699.8631172029395,2743.0609270781865,80914000
2021-04-15,2721.462158203125,2764.6599702380954,2689.0637991768976,2764.6599702380954,68337400
2021-04-16,2721.462158203125,2743.06106422061,2699.86325218564,2743.06106422061,63194400
2021-04-19,2689.063720703125,2710.6626260902985,2678.2642680095382,2699.8631733967118,43598600
2021-04-20,2678.26416015625,2699.863064673639,2667.4647078975554,2678.26416015625,63882600
2021-04-21,2645.865966796875,2667.464872648278,2645.865966796875,2656.6654197225766,65425600
2021-04-22,2645.865966796875,2689.063778499681,2635.0665138711734,2667.464872648278,71452000
2021-04-23,2656.665283203125,2656.665283203125,2602.6680213494033,2613.4674737201476,104928400
2021-04-26,2581.069091796875,2645.86580539847,2570.2696395299427,2635.0663531315377,115305000
2021-04-27,2613.467529296875,2624.2669818972754,2570.269718895274,2581.069171495674,96850800
2021-04-28,2678.26416015625,2710.662516932334,2635.066351121472,2635.066351121472,161162600
2021-04-29,2689.063720703125,2710.6626260902985,2656.6653626223642,2689.063720703125,82870600
2021-04-30,2667.46484375,2699.863202176113,2645.865938132591,2689.063749367409,69941600
2021-05-03,2613.467529296875,2656.665339698476,2591.868624096074,2635.0664344976753,65334000
2021-05-04,2635.06640625,2635.06640625,2581.069143826844,2613.4675012807375,56355200
2021-05-05,2613.467529296875,2656.665339698476,2613.467529296875,2656.665339698476,45851800
2021-05-06,2624.26708984375,2645.865995932999,2602.668183754501,2645.865995932999,37091000
2021-05-07,2570.269775390625,2645.8659452550555,2570.269775390625,2645.8659452550555,65331800
2021-05-10,2581.069091796875,2602.66799633074,2570.2696395299427,2602.66799633074,35481400
2021-05-11,2548.6708984375,2591.868710275424,2527.071992518538,2591.868710275424,69381800
2021-05-17,2559.47021484375,2591.868571993671,2537.871310077136,2581.069119610364,95099800
2021-05-18,2548.6708984375,2591.868710275424,2516.2725395590573,2581.0692573159427,73965200
2021-05-19,2451.4755859375,2527.0717493805064,2429.8766820966407,2505.4728455396476,98436000
2021-05-20,2440.676513671875,2483.874328073147,2419.077606471239,2440.676513671875,69610000
2021-05-21,2516.2724609375,2548.670818803648,2451.475745205204,2473.0746504493027,140453000
2021-05-24,2483.874267578125,2537.871534264606,2483.874267578125,2537.871534264606,54897600
2021-05-25,2548.6708984375,2570.269804356462,2494.6736336400954,2494.6736336400954,90594400
2021-05-27,2483.874267578125,2591.868800951087,2483.874267578125,2591.868800951087,353889800
2021-05-28,2505.472900390625,2548.6707090180494,2494.673448233769,2516.272352547481,78305800
2021-05-31,2591.86865234375,2635.0664632161456,2516.2724833170573,2537.871388753255,96660000
2021-06-02,2635.06640625,2678.2642161885246,2624.2669537653687,2656.665311219262,157335600
2021-06-03,2699.863037109375,2710.6624892578125,2645.865776367187,2667.464680664062,86426400
2021-06-04,2645.865966796875,2732.2615902024872,2645.865966796875,2699.8632314253828,76307800
2021-06-07,2645.865966796875,2678.2643255739795,2624.2670609454717,2678.2643255739795,42514400
2021-06-08,2591.86865234375,2656.6653686523437,2591.86865234375,2656.6653686523437,57084000
2021-06-09,2656.665283203125,2667.4647355738693,2591.868568978659,2624.266926090892,47078600
2021-06-10,2678.26416015625,2699.863064673639,2645.8658033801667,2667.4647078975554,43543600
2021-06-11,2710.66259765625,2721.4620502365538,2689.0636924956425,2710.66259765625,77757800
2021-06-14,2710.66259765625,2721.4620502365538,2689.0636924956425,2721.4620502365538,50043400
2021-06-15,2732.261474609375,2732.261474609375,2689.063664734128,2721.462022140563,107187800
2021-06-16,2710.66259765625,2743.0609553971613,2678.2642399153387,2732.2615028168575,90051600
2021-06-17,2678.26416015625,2710.662516932334,2678.26416015625,2699.863064673639,146517200
2021-06-18,2678.26416015625,2678.26416015625,2570.2696375693045,2667.4647078975554,201335400
2021-06-21,2602.66796875,2635.0663252074687,2570.269612292531,2635.0663252074687,138949200
2021-06-22,2667.46484375,2699.863202176113,2602.668126897773,2624.267032515182,96680600
2021-06-23,2602.66796875,2689.063585969917,2602.66796875,2689.063585969917,66074200
2021-06-24,2581.069091796875,2635.0663531315377,2581.069091796875,2635.0663531315377,52248000
2021-06-25,2548.6708984375,2602.6681632349046,2548.6708984375,2591.868710275424,61052000
2021-06-28,2462.275146484375,2548.6707656592653,2451.4756940875136,2516.2724084686815,127109000
2021-06-29,2494.673583984375,2527.071942217938,2462.275225750812,2527.071942217938,96970800
2021-06-30,2548.6708984375,2570.269804356462,2505.473086599576,2527.071992518538,146560200
2021-07-01,2581.069091796875,2591.8685440638073,2548.6707349960775,2570.2696395299427,87385400
2021-07-02,2570.269775390625,2602.6681339039524,2559.470322552849,2581.069228228401,80422400
2021-07-05,2527.072021484375,2581.0692869007075,2505.473115317842,2581.0692869007075,29242400
2021-07-06,2494.673583984375,2548.6708477069806,2483.874131239854,2548.6708477069806,56066200
2021-07-07,2483.874267578125,2516.2726275900136,2451.4759075662364,2494.673720915421,96691000
2021-07-08,2548.6708984375,2548.6708984375,2483.8741806806142,2527.071992518538,81459000
2021-07-09,2494.673583984375,2548.6708477069806,2494.673583984375,2548.6708477069806,50822400
2021-07-12,2505.472900390625,2537.871256861193,2494.673448233769,2537.871256861193,39692600
2021-07-13,2494.673583984375,2548.6708477069806,2494.673583984375,2527.071942217938,65117000
2021-07-14,2462.275146484375,2516.2724084686815,2440.676241690652,2505.47295607182,59225200
2021-07-15,2537.871337890625,2548.670790392287,2451.475717877327,2473.0746228806515,94438400
2021-07-16,2537.871337890625,2548.670790392287,2516.2724328873005,2537.871337890625,39567600
2021-07-19,2483.874267578125,2527.07208092731,2483.874267578125,2505.4731742527174,31460200
2021-07-21,2559.47021484375,2570.269667227057,2505.4729529272154,2516.272405310522,87100200
2021-07-22,2613.467529296875,2635.0664344976753,2570.269718895274,2581.069171495674,55171400
2021-07-23,2581.069091796875,2613.4674485976725,2570.2696395299427,2591.8685440638073,37457600
2021-07-26,2505.472900390625,2591.868517645474,2505.472900390625,2581.069065488618,77160200
2021-07-27,2516.2724609375,2548.670818803648,2483.874103071352,2527.0719135595496,79279400
2021-07-28,2548.6708984375,2548.6708984375,2483.8741806806142,2483.8741806806142,41266000
2021-07-29,2483.874267578125,2548.670987601902,2483.874267578125,2548.670987601902,68168400
2021-07-30,2462.275146484375,2516.2724084686815,2462.275146484375,2516.2724084686815,92132400
2021-08-02,2451.4755859375,2494.673393619218,2429.8766820966407,2494.673393619218,68571000
2021-08-03,2494.673583984375,2505.473036728896,2440.6763202617694,2462.275225750812,70957400
2021-08-04,2516.2724609375,2548.670818803648,2494.6735556934013,2516.2724609375,67410400
2021-08-05,2613.467529296875,2624.2669818972754,2527.0719084936723,2537.8713610940727,140254000
2021-08-06,2581.069091796875,2635.0663531315377,2570.2696395299427,2624.2669008646053,63682000
2021-08-09,2505.472900390625,2602.66796980233,2505.472900390625,2591.868517645474,50317400
2021-08-10,2505.472900390625,2537.871256861193,2494.673448233769,2505.472900390625,54893400
2021-08-12,2559.47021484375,2570.269667227057,2516.272405310522,2537.871310077136,51328800
2021-08-13,2591.86865234375,2613.4675577799476,2548.670841471354,2581.069199625651,41771600
2021-08-16,2581.069091796875,2613.4674485976725,2527.0718304622123,2591.8685440638073,53074000
2021-08-18,2613.467529296875,2667.4647922988765,2559.4702662948735,2591.868624096074,141229400
2021-08-19,2527.072021484375,2635.0665523170405,2505.473115317842,2635.0665523170405,101976800
2021-08-20,2548.6708984375,2570.269804356462,2505.473086599576,2548.6708984375,62841600
2021-08-23,2581.069091796875,2591.8685440638073,2548.6707349960775,2548.6707349960775,46346200
2021-08-24,2516.2724609375,2581.069176669796,2505.4730083154504,2570.269724047747,85217600
2021-08-25,2570.269775390625,2581.069228228401,2527.0719640395223,2537.871416877298,60726800
2021-08-26,2516.2724609375,2559.4702714256973,2516.2724609375,2527.0719135595496,55050200
2021-08-27,2505.472900390625,2537.871256861193,2494.673448233769,2516.272352547481,35765000
2021-08-30,2570.269775390625,2570.269775390625,2516.2725112017465,2527.0719640395223,65062000
2021-08-31,2635.06640625,2635.06640625,2570.2696913422133,2591.8685963114754,135700400
2021-09-01,2591.86865234375,2635.0664632161456,2591.86865234375,2635.0664632161456,70082000
2021-09-02,2613.467529296875,2635.0664344976753,2581.069171495674,2613.467529296875,51554400
2021-09-03,2645.865966796875,2656.6654197225766,2591.8687021683672,2635.0665138711734,50760000
2021-09-06,2678.26416015625,2732.261421449723,2645.8658033801667,2678.26416015625,51684400
2021-09-07,2699.863037109375,2743.060845703125,2689.0635849609375,2699.863037109375,70448400
2021-09-08,2699.863037109375,2721.46194140625,2645.865776367187,2721.46194140625,84660600
2021-09-09,2743.060791015625,2743.060791015625,2645.8657236174336,2721.46188714936,93331600
2021-09-10,2678.26416015625,2721.4619691910284,2667.4647078975554,2710.662516932334,107576800
2021-09-13,2656.665283203125,2689.0636403153585,2613.4674737201476,2635.0663784616363,104806600
2021-09-14,2635.06640625,2678.2642161885246,2624.2669537653687,2656.665311219262,84931400
2021-09-15,2645.865966796875,2678.2643255739795,2635.0665138711734,2667.464872648278,135497800
2021-09-16,2656.665283203125,2678.264187944614,2645.8658308323807,2667.4647355738693,61344200
2021-09-17,2613.467529296875,2656.665339698476,2613.467529296875,2645.8658870980757,82452800
2021-09-20,2602.66796875,2624.266873054979,2559.4701601400416,2602.66796875,57569200
2021-09-21,2581.069091796875,2602.66799633074,2559.47018726301,2602.66799633074,45153400
2021-09-22,2624.26708984375,2635.0665428883744,2570.2698246206273,2581.069277665252,26711200
2021-09-23,2624.26708984375,2645.865995932999,2602.668183754501,2645.865995932999,40606000
2021-09-24,2581.069091796875,2635.0663531315377,2559.47018726301,2624.2669008646053,50278400
2021-09-27,2548.6708984375,2602.6681632349046,2548.6708984375,2591.868710275424,68500800
2021-09-28,2570.269775390625,2602.6681339039524,2548.670869715074,2570.269775390625,64652200
2021-09-29,2591.86865234375,2613.4675577799476,2559.470294189453,2570.269746907552,56467400
2021-09-30,2656.665283203125,2656.665283203125,2591.868568978659,2613.4674737201476,82812000
2021-10-01,2635.06640625,2678.2642161885246,2613.4675012807375,2656.665311219262,74975400
2021-10-04,2797.05810546875,2807.8575576134167,2656.665227588079,2667.464679732746,156691600
2021-10-05,2775.45947265625,2829.4567386612357,2753.860566254256,2786.258925857247,94886200
2021-10-06,2851.0556640625,2883.454023881392,2786.258944424716,2797.05839769768,168775800
2021-10-07,2894.25341796875,2948.250683229361,2861.8550588123835,2872.654511864506,253196600
2021-10-08,2980.648681640625,3013.0470368758492,2905.0525194251018,2905.0525194251018,223592000
2021-10-11,2980.648681640625,2991.4481333856997,2937.450874660326,2980.648681640625,123020200
2021-10-12,3023.8466796875,3045.4455845424104,2991.4483224051337,3013.0472272600446,191044200
2021-10-13,3067.04443359375,3067.04443359375,3002.2477202079667,3056.2449813627863,134998000
2021-10-14,3099.44287109375,3099.44287109375,3045.4456085311413,3077.843966068707,104307800
2021-10-15,3088.643310546875,3110.2422148164337,3056.244954142537,3099.442762681654,84353000
2021-10-18,3099.44287109375,3164.2395861688806,3088.643418581228,3110.242323606272,152951600
2021-10-19,3110.2421875,3131.8410915798613,3045.4454752604165,3131.8410915798613,99358000
2021-10-21,3099.44287109375,3164.2395861688806,3077.843966068707,3099.44287109375,189264000
2021-10-22,3110.2421875,3121.0416395399307,3056.244927300347,3067.044379340278,65782600
2021-10-25,3077.84423828125,3131.841505619517,3077.84423828125,3099.443145216557,76296200
2021-10-26,3099.44287109375,3110.242323606272,3067.044513556185,3067.044513556185,55872800
2021-10-27,3088.643310546875,3121.041666951213,3077.843858412096,3110.2422148164337,82925200
2021-10-28,3034.646240234375,3088.643504295485,3023.8467874221533,3077.8440514832632,99023600
2021-10-29,3099.44287109375,3153.440133656359,3088.643418581228,3099.44287109375,160952400
2021-11-01,3099.44287109375,3131.8412286313155,3088.643418581228,3131.8412286313155,65621400
2021-11-02,3034.646240234375,3110.242409919929,3023.8467874221533,3099.442957107707,51923400
2021-11-03,3077.84423828125,3131.841505619517,2991.448610540022,3013.0475174753287,107556600
2021-11-04,3099.44287109375,3153.440133656359,3099.44287109375,3131.8412286313155,103726400
2021-11-05,3067.04443359375,3131.8411469795337,3023.8466246698945,3131.8411469795337,48035600
2021-11-08,3023.8466796875,3110.2422991071426,3023.8466796875,3110.2422991071426,50517400
2021-11-09,2969.849365234375,3067.0444353693183,2959.049912997159,3045.4455308948864,120574200
2021-11-10,3088.643310546875,3088.643310546875,2969.8493370643027,2969.8493370643027,156118000
2021-11-11,3121.0419921875,3121.0419921875,3034.6463661061853,3077.8441791468426,86362400
2021-11-12,3067.04443359375,3142.6405992104974,3045.4455291318222,3142.6405992104974,56807000
2021-11-15,3045.445556640625,3088.6433659546765,3045.445556640625,3067.0444612976507,40131000
2021-11-16,3121.0419921875,3121.0419921875,3034.6463661061853,3045.4458193663495,76140200
2021-11-17,3121.0419921875,3131.8414454476642,3088.643632407007,3121.0419921875,72789600
2021-11-18,3099.44287109375,3121.0417761187937,3088.643418581228,3110.242323606272,30911600
2021-11-19,3131.84130859375,3153.4402141702585,3088.6434974407325,3099.442950228987,101125800
2021-11-22,3175.0390625,3239.8357780612246,3121.041799532313,3175.0390625,92374400
2021-11-23,3088.643310546875,3142.6405712207716,3067.0444062773163,3121.041666951213,63127600
2021-11-24,3088.643310546875,3099.442762681654,3067.0444062773163,3077.843858412096,56217000
2021-11-25,3175.0390625,3185.8385150935374,3099.442894345238,3121.041799532313,97473400
2021-11-26,3067.04443359375,3164.239503672425,3056.2449813627863,3164.239503672425,78633400
2021-11-29,3099.44287109375,3142.6406811438374,2991.4483459685325,3067.044513556185,112673000
2021-11-30,3023.8466796875,3131.8412039620534,3002.247774832589,3131.8412039620534,219340400
2021-12-01,3056.2451171875,3077.84402260932,3002.247853632951,3023.8467590547702,93119800
2021-12-02,3110.2421875,3131.8410915798613,3023.8465711805557,3056.244927300347,70416400
2021-12-03,3088.643310546875,3121.041666951213,3067.0444062773163,3110.2422148164337,46109400
2021-12-06,3099.44287109375,3131.8412286313155,3067.044513556185,3088.643418581228,52050400
2021-12-07,3153.440185546875,3153.440185546875,3099.44292209573,3099.44292209573,64289400
2021-12-08,3088.643310546875,3153.4400233555507,3088.643310546875,3142.6405712207716,56064200
2021-12-09,3175.0390625,3175.0390625,3077.8439891581634,3131.84125212585,42688600
2021-12-10,3110.2421875,3121.0416395399307,3067.044379340278,3110.2421875,93532200
2021-12-13,3077.84423828125,3121.042052151864,3077.84423828125,3110.2425986842104,50091200
2021-12-14,3099.44287109375,3110.242323606272,3067.044513556185,3077.843966068707,65061400
2021-12-15,3142.640625,3164.239529639175,3077.843911082474,3088.643363402062,75677400
2021-12-16,3131.84130859375,3164.2396669585128,3110.2424030172415,3153.4402141702585,69082400
2021-12-17,3088.643310546875,3121.041666951213,3056.244954142537,3121.041666951213,83945200
2021-12-20,3056.2451171875,3088.6434753202298,3056.2451171875,3067.04456989841,57932600
2021-12-21,3088.643310546875,3131.841119085992,3067.0444062773163,3088.643310546875,49859600
2021-12-22,3045.445556640625,3110.2422706117018,3045.445556640625,3099.442818283189,34814400
2021-12-23,3056.2451171875,3088.6434753202298,3045.44566447659,3045.44566447659,44565000
2021-12-24,3045.445556640625,3088.6433659546765,3002.2477473265735,3067.0444612976507,54902200
2021-12-27,3023.8466796875,3067.0444893973213,3013.0472272600446,3045.4455845424104,34096400
2021-12-28,3045.445556640625,3045.445556640625,3013.0471996550864,3045.445556640625,39835400
2021-12-29,3067.04443359375,3077.843885824714,3023.8466246698945,3056.2449813627863,20860200
2021-12-30,3034.646240234375,3077.8440514832632,3034.646240234375,3067.044598671041,34951600
2022-01-03,3045.445556640625,3077.8439136261636,3034.646104312112,3067.0444612976507,30999600
2022-01-04,3099.44287109375,3110.242323606272,3045.4456085311413,3056.245061043663,44541400
2022-01-05,3034.646240234375,3099.442957107707,2991.448428985487,3088.643504295485,98910200
2022-01-06,3034.646240234375,3056.245145858819,3002.2478817977094,3056.245145858819,65651200
2022-01-07,3045.445556640625,3067.0444612976507,3034.646104312112,3034.646104312112,68452800
2022-01-10,3045.445556640625,3067.0444612976507,3045.445556640625,3056.245008969138,44378600
2022-01-11,3045.445556640625,3067.0444612976507,3023.8466519835993,3067.0444612976507,50367600
2022-01-12,3088.643310546875,3088.643310546875,3045.445502007758,3045.445502007758,34249200
2022-01-13,3077.84423828125,3099.443145216557,3067.0447848135964,3088.643691748903,35763800
2022-01-14,3099.44287109375,3121.0417761187937,3056.245061043663,3056.245061043663,43651400
2022-01-17,3110.2421875,3142.6405436197915,3088.643283420139,3131.8410915798613,43188000
2022-01-18,3131.84130859375,3131.84130859375,3067.044591864224,3099.442950228987,64484800
2022-01-19,3034.646240234375,3110.242409919929,3023.8467874221533,3099.442957107707,103093600
2022-01-20,3099.44287109375,3099.44287109375,3034.6461560186194,3067.044513556185,53067000
2022-01-21,3153.440185546875,3153.440185546875,3077.8440167152717,3099.44292209573,76806800
2022-01-24,3142.640625,3142.640625,3110.242268041237,3142.640625,44476800
2022-01-25,3121.0419921875,3131.8414454476642,3088.643632407007,3110.2425389273358,69268000
2022-01-26,3229.036376953125,3229.036376953125,3121.04184929583,3153.4402075930184,140636400
2022-01-27,3261.4345703125,3283.0334747516554,3196.637856995033,3229.0362136537665,113618000
2022-01-28,3304.632568359375,3304.632568359375,3261.4347570082723,3293.8331155215997,121145200
2022-01-31,3229.036376953125,3358.6298101418793,3218.2369241873957,3358.6298101418793,101700800
2022-02-02,3229.036376953125,3250.635282484584,3218.2369241873957,3250.635282484584,68769000
2022-02-03,3229.036376953125,3229.036376953125,3175.0391131244774,3229.036376953125,60204000
2022-02-04,3229.036376953125,3250.635282484584,3196.638018655937,3218.2369241873957,36629400
2022-02-07,3239.835693359375,3304.6324072265625,3229.036241048177,3304.6324072265625,68867800
2022-02-08,3293.8330078125,3337.0308177510246,3261.4346503586066,3283.0335553278687,158581800
2022-02-09,3315.431884765625,3337.0307895523715,3283.033527585505,3326.2313371589985,107360800
2022-02-10,3337.03076171875,3347.830214022047,3304.6324048088595,3326.2313094154533,107679400
2022-02-11,3337.03076171875,3358.629666325344,3304.6324048088595,3358.629666325344,81582600
2022-02-14,3369.42919921875,3369.42919921875,3293.83303128756,3326.231388972356,76263200
2022-02-15,3412.626953125,3412.626953125,3315.4318816752375,3369.429143591772,67804400
2022-02-16,3391.02783203125,3423.426187114351,3347.8300252537815,3423.426187114351,74785000
2022-02-17,3391.02783203125,3401.827283725617,3315.4316701706807,3401.827283725617,103038800
2022-02-18,3391.02783203125,3434.225638808718,3347.8300252537815,3380.2283803368828,81303200
2022-02-21,3391.02783203125,3423.426187114351,3391.02783203125,3391.02783203125,31720800
2022-02-22,3401.82763671875,3412.62708953373,3358.6298254588296,3380.22873108879,69476600
2022-02-23,3401.82763671875,3434.2259951636906,3380.22873108879,3423.4265423487104,85991000
2022-02-24,3326.2314453125,3401.827614524148,3304.632539823458,3337.030898057021,170297000
2022-02-25,3326.2314453125,3347.8303508015424,3304.632539823458,3337.030898057021,163299800
2022-03-01,3304.632568359375,3391.0281910615813,3304.632568359375,3315.432021197151,149532200
2022-03-02,3293.8330078125,3337.0308177510246,3261.4346503586066,3304.6324602971313,110824000
2022-03-04,3304.632568359375,3337.0309268727024,3283.033662683824,3326.2314740349266,104914600
2022-03-07,3261.4345703125,3293.832926971233,3239.835665873344,3261.4345703125,137667600
2022-03-08,3261.4345703125,3326.2312836299666,3261.4345703125,3293.832926971233,104072200
2022-03-09,3293.8330078125,3337.0308177510246,3272.2341028432375,3272.2341028432375,115109200
2022-03-10,3315.431884765625,3347.830241945745,3283.033527585505,3326.2313371589985,105803000
2022-03-11,3304.632568359375,3337.0309268727024,3283.033662683824,3337.0309268727024,122401600
2022-03-14,3347.830322265625,3380.228680223034,3293.8330590032765,3304.632511655746,173513400
2022-03-15,3358.6298828125,3401.8276948100884,3358.6298828125,3369.429335811897,146735400
2022-03-16,3434.225830078125,3477.4236392614976,3369.429116303066,3369.429116303066,291909800
2022-03-17,3434.225830078125,3499.0225438531843,3434.225830078125,3455.8247346698113,235559000
2022-03-18,3423.42626953125,3455.824625394322,3401.8273656225356,3445.0251734399644,212233400
2022-03-21,3462.182861328125,3496.125830556832,3439.5542151756536,3473.4971844043607,162364400
2022-03-22,3473.4970703125,3507.440038426303,3462.1827476078993,3484.811393017101,112672400
2022-03-23,3518.75439453125,3530.068717343248,3462.182780471262,3473.49710328326,183894800
2022-03-24,3586.640380859375,3586.640380859375,3484.811474147279,3484.811474147279,210909800
2022-03-25,3552.697265625,3609.268878134952,3518.7542981190286,3597.9545556329617,136083000
2022-03-28,3564.01171875,3575.3260416666667,3530.06875,3564.01171875,95354400
2022-03-29,3586.640380859375,3631.8976727314175,3564.0117349233537,3609.2690267953963,160112200
2022-03-30,3564.01171875,3609.269010416667,3552.6973958333333,3597.9546875,82476000
2022-03-31,3575.325927734375,3609.268895402739,3552.697282622132,3586.640250290496,69174000
2022-04-01,3564.01171875,3575.3260416666667,3518.754427083333,3575.3260416666667,62912400
2022-04-04,3541.383056640625,3575.3260252346245,3518.754410911292,3541.383056640625,82013800
2022-04-05,3541.383056640625,3564.011702369958,3530.068733775958,3530.068733775958,82378200
2022-04-06,3473.4970703125,3530.068683835505,3462.1827476078993,3530.068683835505,129476400
2022-04-07,3484.8115234375,3518.754492821631,3450.8685540533684,3473.4972003094563,136162800
2022-04-08,3484.8115234375,3530.0688159496754,3473.4972003094563,3530.0688159496754,94622400
2022-04-11,3473.4970703125,3507.440038426303,3462.1827476078993,3484.811393017101,107966400
2022-04-12,3484.8115234375,3507.4401696935874,3450.8685540533684,3473.4972003094563,92691200
2022-04-13,3496.125732421875,3507.4400551805215,3462.1827641459345,3473.497086904581,90558600
2022-04-14,3473.4970703125,3507.440038426303,3462.1827476078993,3496.1257157217024,63275600
2022-04-18,3450.868408203125,3496.12569880251,3428.2397629034326,3473.497053502818,101496000
2022-04-19,3428.23974609375,3473.497036471225,3428.23974609375,3450.8683912824877,104508400
2022-04-20,3552.697265625,3575.3259106289806,3450.8683631070858,3462.182685609076,164354800
2022-04-21,3756.355224609375,3801.6125164721384,3586.6403801240117,3620.5833490210844,337363200
2022-04-22,3745.040771484375,3767.6694166292955,3654.526190904692,3711.097803766994,168301800
2022-04-25,3722.412109375,3824.24101206307,3631.8975292078267,3711.0977868541036,179082600
2022-04-26,3778.98388671875,3812.926855761134,3722.41227164811,3733.7265946622383,131930600
2022-04-27,3722.412109375,3812.9266895421733,3722.412109375,3745.0407544167933,118272800
2022-04-28,4050.527587890625,4107.099202246639,3926.0700363073934,3971.327327792205,443163800
2022-05-09,3767.66943359375,3926.069950321415,3767.66943359375,3903.4413050746057,351637800
2022-05-10,3665.840576171875,3699.7835444697625,3541.3830257462864,3541.3830257462864,498444800
2022-05-11,3620.583251953125,3711.097833251953,3620.583251953125,3665.840542602539,198922600
2022-05-12,3564.01171875,3643.2119791666664,3496.12578125,3609.269010416667,162727200
2022-05-13,3530.068603515625,3575.3258933042866,3507.439958621294,3564.0115708571216,165507800
2022-05-17,3552.697265625,3620.5832006369424,3530.068620621019,3530.068620621019,149548800
2022-05-18,3575.325927734375,3631.897540514982,3530.068637509889,3609.268895402739,162519200
2022-05-19,3575.325927734375,3586.640250290496,3507.439992397646,3530.068637509889,127740400
2022-05-20,3620.583251953125,3643.211897277832,3597.954606628418,3597.954606628418,106866400
2022-05-23,3564.01171875,3654.526302083333,3530.06875,3643.2119791666664,144005200
2022-05-24,3586.640380859375,3643.2119956994284,3575.3260578913646,3597.954703827386,134555000
2022-05-25,3552.697265625,3643.2118456409235,3541.382943123009,3575.3259106289806,132635400
2022-05-27,3665.840576171875,3677.1548989378375,3597.9546395760995,3620.5832851080245,155078600
2022-05-30,3711.09765625,3711.09765625,3620.5830792682927,3711.09765625,117617200
2022-05-31,3846.86962890625,3846.86962890625,3722.412082088695,3745.040726964614,262054000
2022-06-02,3711.09765625,3778.9835889862807,3643.2117235137193,3767.669266863567,203021800
2022-06-03,3711.09765625,3756.3549447408536,3711.09765625,3745.0406226181403,147960000
2022-06-06,3688.46923828125,3778.9838208157594,3631.897624197182,3711.0978839148775,148785000
2022-06-07,3756.355224609375,3778.983870540757,3688.4692868152297,3711.0979327466116,132673800
2022-06-08,3801.612548828125,3812.9268718901135,3688.46931820824,3722.4122873942056,153409200
2022-06-09,3812.9267578125,3846.869725982938,3778.983789642062,3801.612435089021,216804400
2022-06-10,3699.78369140625,3767.6696306981075,3688.4693681909403,3745.0409842674885,165119600
2022-06-13,3665.840576171875,3665.840576171875,3597.9546395760995,3620.5832851080245,122467200
2022-06-14,3711.09765625,3711.09765625,3620.5830792682927,3620.5830792682927,100136600
2022-06-15,3756.355224609375,3767.6695475750657,3677.154963849539,3677.154963849539,142400800
2022-06-16,3790.298095703125,3846.8697090718283,3756.355127681903,3846.8697090718283,186692600
2022-06-17,3654.526123046875,3733.7263795834942,3654.526123046875,3699.7834124963715,156836200
2022-06-20,3733.726318359375,3733.726318359375,3643.2117409446023,3665.840385298295,74978200
2022-06-21,3733.726318359375,3778.983607066761,3711.0976740056817,3756.354962713068,62996600
2022-06-22,3688.46923828125,3745.040852365318,3677.1549154644363,3711.0978839148775,88306600
2022-06-23,3688.46923828125,3722.4122067316907,3665.8405926476225,3688.46923828125,48817400
2022-06-24,3756.355224609375,3756.355224609375,3688.4692868152297,3711.0979327466116,60638400
2022-06-27,3722.412109375,3801.6123670212764,3654.52617424962,3801.6123670212764,76574400
2022-06-28,3677.155029296875,3711.0979987980772,3620.583413461539,3688.4693524639424,110131200
2022-06-29,3597.954833984375,3677.1550976255407,3597.954833984375,3665.8407742482314,113216400
2022-06-30,3586.640380859375,3665.8406416354496,3575.3260578913646,3620.583349763407,125507600
2022-07-01,3439.55419921875,3586.6403985274465,3428.239876195004,3564.011752479955,191672200
2022-07-04,3349.03955078125,3473.4971016548775,3292.467936747783,3428.2398104281037,246417000
2022-07-05,3462.182861328125,3496.125830556832,3371.668276718239,3371.668276718239,90919800
2022-07-06,3405.611083984375,3462.1826966751455,3326.4108262172967,3462.1826966751455,180812800
2022-07-07,3360.35400390625,3416.925620133628,3360.35400390625,3394.2969736426767,120444800
2022-07-08,3382.982666015625,3416.9256359087585,3349.039696122492,3416.9256359087585,57156600
